MeanOrient_AGhipX,MeanOrient_AGhipY,MeanOrient_AGhipZ,VarOrient_AGhipX,VarOrient_AGhipY,VarOrient_AGhipZ,Mean_AGhipX,Mean_AGhipY,Mean_AGhipZ,Var_AGhipX,Var_AGhipY,Var_AGhipZ,Cov_AGhipX,Cov_AGhipY,Cov_AGhipZ,Max_AGhipX,Max_AGhipY,Max_AGhipZ,Min_AGhipX,Min_AGhipY,Min_AGhipZ,TenPct_AGhipX,TenPct_AGhipY,TenPct_AGhipZ,TwentyFivePct_AGhipX,TwentyFivePct_AGhipY,TwentyFivePct_AGhipZ,FiftyPct_AGhipX,FiftyPct_AGhipY,FiftyPct_AGhipZ,SeventyFivePct_AGhipX,SeventyFivePct_AGhipY,SeventyFivePct_AGhipZ,NinetyPct_AGhipX,NinetyPct_AGhipY,NinetyPct_AGhipZ,MeanOrient_AGthighX,MeanOrient_AGthighY,MeanOrient_AGthighZ,VarOrient_AGthighX,VarOrient_AGthighY,VarOrient_AGthighZ,Mean_AGthighX,Mean_AGthighY,Mean_AGthighZ,Var_AGthighX,Var_AGthighY,Var_AGthighZ,Cov_AGthighX,Cov_AGthighY,Cov_AGthighZ,Max_AGthighX,Max_AGthighY,Max_AGthighZ,Min_AGthighX,Min_AGthighY,Min_AGthighZ,TenPct_AGthighX,TenPct_AGthighY,TenPct_AGthighZ,TwentyFivePct_AGthighX,TwentyFivePct_AGthighY,TwentyFivePct_AGthighZ,FiftyPct_AGthighX,FiftyPct_AGthighY,FiftyPct_AGthighZ,SeventyFivePct_AGthighX,SeventyFivePct_AGthighY,SeventyFivePct_AGthighZ,NinetyPct_AGthighX,NinetyPct_AGthighY,NinetyPct_AGthighZ,MeanOrient_GEleftX,MeanOrient_GEleftY,MeanOrient_GEleftZ,VarOrient_GEleftX,VarOrient_GEleftY,VarOrient_GEleftZ,Mean_GEleftX,Mean_GEleftY,Mean_GEleftZ,Var_GEleftX,Var_GEleftY,Var_GEleftZ,Cov_GEleftX,Cov_GEleftY,Cov_GEleftZ,Max_GEleftX,Max_GEleftY,Max_GEleftZ,Min_GEleftX,Min_GEleftY,Min_GEleftZ,TenPct_GEleftX,TenPct_GEleftY,TenPct_GEleftZ,TwentyFivePct_GEleftX,TwentyFivePct_GEleftY,TwentyFivePct_GEleftZ,FiftyPct_GEleftX,FiftyPct_GEleftY,FiftyPct_GEleftZ,SeventyFivePct_GEleftX,SeventyFivePct_GEleftY,SeventyFivePct_GEleftZ,NinetyPct_GEleftX,NinetyPct_GEleftY,NinetyPct_GEleftZ,MeanOrient_GErightX,MeanOrient_GErightY,MeanOrient_GErightZ,VarOrient_GErightX,VarOrient_GErightY,VarOrient_GErightZ,Mean_GErightX,Mean_GErightY,Mean_GErightZ,Var_GErightX,Var_GErightY,Var_GErightZ,Cov_GErightX,Cov_GErightY,Cov_GErightZ,Max_GErightX,Max_GErightY,Max_GErightZ,Min_GErightX,Min_GErightY,Min_GErightZ,TenPct_GErightX,TenPct_GErightY,TenPct_GErightZ,TwentyFivePct_GErightX,TwentyFivePct_GErightY,TwentyFivePct_GErightZ,FiftyPct_GErightX,FiftyPct_GErightY,FiftyPct_GErightZ,SeventyFivePct_GErightX,SeventyFivePct_GErightY,SeventyFivePct_GErightZ,NinetyPct_GErightX,NinetyPct_GErightY,NinetyPct_GErightZ
-0.32,-0.43,1.36,1.23,-0.56,1.91,-2.32E-01,4.32E-01,-5.98E-01,0.00E+00,7.46E-01,3.84E-01,6.11E-01,3.73E-01,1.92E-01,-3.61E+00,-2.06E-01,-1.77E+00,-3.61E+00,-2.06E-01,-1.77E+00,-5.95E-01,4.28E-02,-7.93E-01,-5.75E-01,2.84E-01,-6.63E-01,-5.44E-01,5.21E-01,-6.27E-01,2.67E-01,5.41E-01,-6.00E-01,9.15E-01,5.53E-01,-2.45E-01,-0.32,-0.43,1.36,1.23,-0.56,1.91,-2.32E-01,4.32E-01,-5.98E-01,0.00E+00,7.46E-01,3.84E-01,6.11E-01,3.73E-01,1.92E-01,-3.61E+00,-2.06E-01,-1.77E+00,-3.61E+00,-2.06E-01,-1.77E+00,-5.95E-01,4.28E-02,-7.93E-01,-5.75E-01,2.84E-01,-6.63E-01,-5.44E-01,5.21E-01,-6.27E-01,2.67E-01,5.41E-01,-6.00E-01,9.15E-01,5.53E-01,-2.45E-01,-0.32,-0.43,1.36,1.23,-0.56,1.91,-2.32E-01,4.32E-01,-5.98E-01,0.00E+00,7.46E-01,3.84E-01,6.11E-01,3.73E-01,1.92E-01,-3.61E+00,-2.06E-01,-1.77E+00,-3.61E+00,-2.06E-01,-1.77E+00,-5.95E-01,4.28E-02,-7.93E-01,-5.75E-01,2.84E-01,-6.63E-01,-5.44E-01,5.21E-01,-6.27E-01,2.67E-01,5.41E-01,-6.00E-01,9.15E-01,5.53E-01,-2.45E-01,-0.32,-0.43,1.36,1.23,-0.56,1.91,-2.32E-01,4.32E-01,-5.98E-01,0.00E+00,7.46E-01,3.84E-01,6.11E-01,3.73E-01,1.92E-01,-3.61E+00,-2.06E-01,-1.77E+00,-3.61E+00,-2.06E-01,-1.77E+00,-5.95E-01,4.28E-02,-7.93E-01,-5.75E-01,2.84E-01,-6.63E-01,-5.44E-01,5.21E-01,-6.27E-01,2.67E-01,5.41E-01,-6.00E-01,9.15E-01,5.53E-01,-2.45E-01
-0.98,-0.63,-0.94,-1.33,-1.82,-1.16,-1.82E-01,4.40E-01,-4.72E-01,6.83E-01,3.70E-01,0.00E+00,6.83E-01,3.70E-01,2.24E-01,-1.30E+00,-3.89E-01,-7.65E-01,-1.30E+00,-3.89E-01,-7.65E-01,-6.14E-01,1.13E-01,-6.23E-01,-5.95E-01,2.41E-01,-6.12E-01,-5.71E-01,5.37E-01,-5.92E-01,8.09E-01,5.49E-01,-4.07E-01,9.89E-01,5.56E-01,-4.81E-02,-0.98,-0.63,-0.94,-1.33,-1.82,-1.16,-1.82E-01,4.40E-01,-4.72E-01,6.83E-01,3.70E-01,0.00E+00,6.83E-01,3.70E-01,2.24E-01,-1.30E+00,-3.89E-01,-7.65E-01,-1.30E+00,-3.89E-01,-7.65E-01,-6.14E-01,1.13E-01,-6.23E-01,-5.95E-01,2.41E-01,-6.12E-01,-5.71E-01,5.37E-01,-5.92E-01,8.09E-01,5.49E-01,-4.07E-01,9.89E-01,5.56E-01,-4.81E-02,-0.98,-0.63,-0.94,-1.33,-1.82,-1.16,-1.82E-01,4.40E-01,-4.72E-01,6.83E-01,3.70E-01,0.00E+00,6.83E-01,3.70E-01,2.24E-01,-1.30E+00,-3.89E-01,-7.65E-01,-1.30E+00,-3.89E-01,-7.65E-01,-6.14E-01,1.13E-01,-6.23E-01,-5.95E-01,2.41E-01,-6.12E-01,-5.71E-01,5.37E-01,-5.92E-01,8.09E-01,5.49E-01,-4.07E-01,9.89E-01,5.56E-01,-4.81E-02,-0.98,-0.63,-0.94,-1.33,-1.82,-1.16,-1.82E-01,4.40E-01,-4.72E-01,6.83E-01,3.70E-01,0.00E+00,6.83E-01,3.70E-01,2.24E-01,-1.30E+00,-3.89E-01,-7.65E-01,-1.30E+00,-3.89E-01,-7.65E-01,-6.14E-01,1.13E-01,-6.23E-01,-5.95E-01,2.41E-01,-6.12E-01,-5.71E-01,5.37E-01,-5.92E-01,8.09E-01,5.49E-01,-4.07E-01,9.89E-01,5.56E-01,-4.81E-02
-1.78,-0.38,1.73,0.59,-0.03,-1.58,-5.63E-01,5.46E-01,-6.13E-01,-5.48E-02,2.50E-02,0.00E+00,5.48E-02,1.25E-02,3.60E-02,-6.73E-01,5.18E-01,-7.73E-01,-6.73E-01,5.18E-01,-7.73E-01,-5.99E-01,5.33E-01,-6.63E-01,-5.91E-01,5.37E-01,-6.20E-01,-5.79E-01,5.45E-01,-6.04E-01,-5.56E-01,5.53E-01,-5.92E-01,-5.17E-01,5.60E-01,-5.84E-01,-1.78,-0.38,1.73,0.59,-0.03,-1.58,-5.63E-01,5.46E-01,-6.13E-01,-5.48E-02,2.50E-02,0.00E+00,5.48E-02,1.25E-02,3.60E-02,-6.73E-01,5.18E-01,-7.73E-01,-6.73E-01,5.18E-01,-7.73E-01,-5.99E-01,5.33E-01,-6.63E-01,-5.91E-01,5.37E-01,-6.20E-01,-5.79E-01,5.45E-01,-6.04E-01,-5.56E-01,5.53E-01,-5.92E-01,-5.17E-01,5.60E-01,-5.84E-01,-1.78,-0.38,1.73,0.59,-0.03,-1.58,-5.63E-01,5.46E-01,-6.13E-01,-5.48E-02,2.50E-02,0.00E+00,5.48E-02,1.25E-02,3.60E-02,-6.73E-01,5.18E-01,-7.73E-01,-6.73E-01,5.18E-01,-7.73E-01,-5.99E-01,5.33E-01,-6.63E-01,-5.91E-01,5.37E-01,-6.20E-01,-5.79E-01,5.45E-01,-6.04E-01,-5.56E-01,5.53E-01,-5.92E-01,-5.17E-01,5.60E-01,-5.84E-01,-1.78,-0.38,1.73,0.59,-0.03,-1.58,-5.63E-01,5.46E-01,-6.13E-01,-5.48E-02,2.50E-02,0.00E+00,5.48E-02,1.25E-02,3.60E-02,-6.73E-01,5.18E-01,-7.73E-01,-6.73E-01,5.18E-01,-7.73E-01,-5.99E-01,5.33E-01,-6.63E-01,-5.91E-01,5.37E-01,-6.20E-01,-5.79E-01,5.45E-01,-6.04E-01,-5.56E-01,5.53E-01,-5.92E-01,-5.17E-01,5.60E-01,-5.84E-01
-1,-0.92,1.54,-1.44,0.71,-0.71,-2.76E-01,2.07E-01,-6.61E-01,1.20E+00,5.48E-01,0.00E+00,6.02E-01,2.74E-01,1.44E-01,-1.22E+00,-6.73E-01,-1.01E+00,-1.22E+00,-6.73E-01,-1.01E+00,-7.04E-01,-1.32E-01,-7.97E-01,-6.92E-01,8.95E-02,-7.22E-01,-5.75E-01,1.09E-01,-6.94E-01,3.49E-01,5.21E-01,-6.20E-01,7.78E-01,5.49E-01,-4.82E-01,-1,-0.92,1.54,-1.44,0.71,-0.71,-2.76E-01,2.07E-01,-6.61E-01,1.20E+00,5.48E-01,0.00E+00,6.02E-01,2.74E-01,1.44E-01,-1.22E+00,-6.73E-01,-1.01E+00,-1.22E+00,-6.73E-01,-1.01E+00,-7.04E-01,-1.32E-01,-7.97E-01,-6.92E-01,8.95E-02,-7.22E-01,-5.75E-01,1.09E-01,-6.94E-01,3.49E-01,5.21E-01,-6.20E-01,7.78E-01,5.49E-01,-4.82E-01,-1,-0.92,1.54,-1.44,0.71,-0.71,-2.76E-01,2.07E-01,-6.61E-01,1.20E+00,5.48E-01,0.00E+00,6.02E-01,2.74E-01,1.44E-01,-1.22E+00,-6.73E-01,-1.01E+00,-1.22E+00,-6.73E-01,-1.01E+00,-7.04E-01,-1.32E-01,-7.97E-01,-6.92E-01,8.95E-02,-7.22E-01,-5.75E-01,1.09E-01,-6.94E-01,3.49E-01,5.21E-01,-6.20E-01,7.78E-01,5.49E-01,-4.82E-01,-1,-0.92,1.54,-1.44,0.71,-0.71,-2.76E-01,2.07E-01,-6.61E-01,1.20E+00,5.48E-01,0.00E+00,6.02E-01,2.74E-01,1.44E-01,-1.22E+00,-6.73E-01,-1.01E+00,-1.22E+00,-6.73E-01,-1.01E+00,-7.04E-01,-1.32E-01,-7.97E-01,-6.92E-01,8.95E-02,-7.22E-01,-5.75E-01,1.09E-01,-6.94E-01,3.49E-01,5.21E-01,-6.20E-01,7.78E-01,5.49E-01,-4.82E-01
-1.93,1.28,-1.79,-0.25,0.99,1.26,-6.87E-01,2.13E-01,-6.23E-01,-1.73E-01,4.84E-01,-1.05E-01,1.73E-01,2.42E-01,1.05E-01,-1.75E+00,-2.32E-02,-7.77E-01,-1.75E+00,-2.32E-02,-7.77E-01,-8.56E-01,7.78E-02,-7.30E-01,-7.70E-01,8.56E-02,-7.14E-01,-7.08E-01,9.73E-02,-6.51E-01,-6.73E-01,1.28E-01,-5.60E-01,-4.00E-01,7.16E-01,-4.82E-01,-1.93,1.28,-1.79,-0.25,0.99,1.26,-6.87E-01,2.13E-01,-6.23E-01,-1.73E-01,4.84E-01,-1.05E-01,1.73E-01,2.42E-01,1.05E-01,-1.75E+00,-2.32E-02,-7.77E-01,-1.75E+00,-2.32E-02,-7.77E-01,-8.56E-01,7.78E-02,-7.30E-01,-7.70E-01,8.56E-02,-7.14E-01,-7.08E-01,9.73E-02,-6.51E-01,-6.73E-01,1.28E-01,-5.60E-01,-4.00E-01,7.16E-01,-4.82E-01,-1.93,1.28,-1.79,-0.25,0.99,1.26,-6.87E-01,2.13E-01,-6.23E-01,-1.73E-01,4.84E-01,-1.05E-01,1.73E-01,2.42E-01,1.05E-01,-1.75E+00,-2.32E-02,-7.77E-01,-1.75E+00,-2.32E-02,-7.77E-01,-8.56E-01,7.78E-02,-7.30E-01,-7.70E-01,8.56E-02,-7.14E-01,-7.08E-01,9.73E-02,-6.51E-01,-6.73E-01,1.28E-01,-5.60E-01,-4.00E-01,7.16E-01,-4.82E-01,-1.93,1.28,-1.79,-0.25,0.99,1.26,-6.87E-01,2.13E-01,-6.23E-01,-1.73E-01,4.84E-01,-1.05E-01,1.73E-01,2.42E-01,1.05E-01,-1.75E+00,-2.32E-02,-7.77E-01,-1.75E+00,-2.32E-02,-7.77E-01,-8.56E-01,7.78E-02,-7.30E-01,-7.70E-01,8.56E-02,-7.14E-01,-7.08E-01,9.73E-02,-6.51E-01,-6.73E-01,1.28E-01,-5.60E-01,-4.00E-01,7.16E-01,-4.82E-01
0.45,-1.84,-0.85,1.13,1.76,-0.92,-7.58E-01,1.91E-01,-5.62E-01,0.00E+00,-1.81E-01,0.00E+00,1.72E-01,1.81E-01,9.98E-02,-1.30E+00,3.90E-03,-1.34E+00,-1.30E+00,3.90E-03,-1.34E+00,-8.68E-01,1.09E-01,-6.90E-01,-8.60E-01,1.17E-01,-6.79E-01,-8.52E-01,1.25E-01,-4.97E-01,-7.16E-01,1.44E-01,-4.82E-01,-4.15E-01,5.95E-01,-4.74E-01,0.45,-1.84,-0.85,1.13,1.76,-0.92,-7.58E-01,1.91E-01,-5.62E-01,0.00E+00,-1.81E-01,0.00E+00,1.72E-01,1.81E-01,9.98E-02,-1.30E+00,3.90E-03,-1.34E+00,-1.30E+00,3.90E-03,-1.34E+00,-8.68E-01,1.09E-01,-6.90E-01,-8.60E-01,1.17E-01,-6.79E-01,-8.52E-01,1.25E-01,-4.97E-01,-7.16E-01,1.44E-01,-4.82E-01,-4.15E-01,5.95E-01,-4.74E-01,0.45,-1.84,-0.85,1.13,1.76,-0.92,-7.58E-01,1.91E-01,-5.62E-01,0.00E+00,-1.81E-01,0.00E+00,1.72E-01,1.81E-01,9.98E-02,-1.30E+00,3.90E-03,-1.34E+00,-1.30E+00,3.90E-03,-1.34E+00,-8.68E-01,1.09E-01,-6.90E-01,-8.60E-01,1.17E-01,-6.79E-01,-8.52E-01,1.25E-01,-4.97E-01,-7.16E-01,1.44E-01,-4.82E-01,-4.15E-01,5.95E-01,-4.74E-01,0.45,-1.84,-0.85,1.13,1.76,-0.92,-7.58E-01,1.91E-01,-5.62E-01,0.00E+00,-1.81E-01,0.00E+00,1.72E-01,1.81E-01,9.98E-02,-1.30E+00,3.90E-03,-1.34E+00,-1.30E+00,3.90E-03,-1.34E+00,-8.68E-01,1.09E-01,-6.90E-01,-8.60E-01,1.17E-01,-6.79E-01,-8.52E-01,1.25E-01,-4.97E-01,-7.16E-01,1.44E-01,-4.82E-01,-4.15E-01,5.95E-01,-4.74E-01
0.68,0.41,-1.71,-1.7,1.69,1.34,-7.17E-01,1.39E-01,-6.85E-01,1.75E-02,-7.71E-03,0.00E+00,8.76E-03,7.71E-03,1.03E-02,-7.43E-01,1.21E-01,-7.18E-01,-7.43E-01,1.21E-01,-7.18E-01,-7.27E-01,1.28E-01,-6.98E-01,-7.24E-01,1.32E-01,-6.90E-01,-7.16E-01,1.40E-01,-6.87E-01,-7.12E-01,1.44E-01,-6.79E-01,-7.04E-01,1.48E-01,-6.75E-01,0.68,0.41,-1.71,-1.7,1.69,1.34,-7.17E-01,1.39E-01,-6.85E-01,1.75E-02,-7.71E-03,0.00E+00,8.76E-03,7.71E-03,1.03E-02,-7.43E-01,1.21E-01,-7.18E-01,-7.43E-01,1.21E-01,-7.18E-01,-7.27E-01,1.28E-01,-6.98E-01,-7.24E-01,1.32E-01,-6.90E-01,-7.16E-01,1.40E-01,-6.87E-01,-7.12E-01,1.44E-01,-6.79E-01,-7.04E-01,1.48E-01,-6.75E-01,0.68,0.41,-1.71,-1.7,1.69,1.34,-7.17E-01,1.39E-01,-6.85E-01,1.75E-02,-7.71E-03,0.00E+00,8.76E-03,7.71E-03,1.03E-02,-7.43E-01,1.21E-01,-7.18E-01,-7.43E-01,1.21E-01,-7.18E-01,-7.27E-01,1.28E-01,-6.98E-01,-7.24E-01,1.32E-01,-6.90E-01,-7.16E-01,1.40E-01,-6.87E-01,-7.12E-01,1.44E-01,-6.79E-01,-7.04E-01,1.48E-01,-6.75E-01,0.68,0.41,-1.71,-1.7,1.69,1.34,-7.17E-01,1.39E-01,-6.85E-01,1.75E-02,-7.71E-03,0.00E+00,8.76E-03,7.71E-03,1.03E-02,-7.43E-01,1.21E-01,-7.18E-01,-7.43E-01,1.21E-01,-7.18E-01,-7.27E-01,1.28E-01,-6.98E-01,-7.24E-01,1.32E-01,-6.90E-01,-7.16E-01,1.40E-01,-6.87E-01,-7.12E-01,1.44E-01,-6.79E-01,-7.04E-01,1.48E-01,-6.75E-01
0.96,-0.4,0.75,-0.82,1.17,-1.83,-6.70E-01,2.35E-01,-6.59E-01,2.74E-01,-2.12E-01,-7.28E-02,1.37E-01,2.12E-01,7.28E-02,-1.19E+00,1.05E-01,-9.58E-01,-1.19E+00,1.05E-01,-9.58E-01,-7.31E-01,1.28E-01,-6.94E-01,-7.24E-01,1.32E-01,-6.87E-01,-7.16E-01,1.40E-01,-6.79E-01,-7.08E-01,1.52E-01,-6.67E-01,-4.08E-01,7.16E-01,-5.76E-01,0.96,-0.4,0.75,-0.82,1.17,-1.83,-6.70E-01,2.35E-01,-6.59E-01,2.74E-01,-2.12E-01,-7.28E-02,1.37E-01,2.12E-01,7.28E-02,-1.19E+00,1.05E-01,-9.58E-01,-1.19E+00,1.05E-01,-9.58E-01,-7.31E-01,1.28E-01,-6.94E-01,-7.24E-01,1.32E-01,-6.87E-01,-7.16E-01,1.40E-01,-6.79E-01,-7.08E-01,1.52E-01,-6.67E-01,-4.08E-01,7.16E-01,-5.76E-01,0.96,-0.4,0.75,-0.82,1.17,-1.83,-6.70E-01,2.35E-01,-6.59E-01,2.74E-01,-2.12E-01,-7.28E-02,1.37E-01,2.12E-01,7.28E-02,-1.19E+00,1.05E-01,-9.58E-01,-1.19E+00,1.05E-01,-9.58E-01,-7.31E-01,1.28E-01,-6.94E-01,-7.24E-01,1.32E-01,-6.87E-01,-7.16E-01,1.40E-01,-6.79E-01,-7.08E-01,1.52E-01,-6.67E-01,-4.08E-01,7.16E-01,-5.76E-01,0.96,-0.4,0.75,-0.82,1.17,-1.83,-6.70E-01,2.35E-01,-6.59E-01,2.74E-01,-2.12E-01,-7.28E-02,1.37E-01,2.12E-01,7.28E-02,-1.19E+00,1.05E-01,-9.58E-01,-1.19E+00,1.05E-01,-9.58E-01,-7.31E-01,1.28E-01,-6.94E-01,-7.24E-01,1.32E-01,-6.87E-01,-7.16E-01,1.40E-01,-6.79E-01,-7.08E-01,1.52E-01,-6.67E-01,-4.08E-01,7.16E-01,-5.76E-01
0.18,1.9,-1.53,-1.09,-0.3,0.94,-5.59E-01,3.94E-01,-5.95E-01,-3.53E-01,1.00E+00,2.68E-01,3.53E-01,5.00E-01,1.34E-01,-1.18E+00,-3.42E-01,-1.09E+00,-1.18E+00,-3.42E-01,-1.09E+00,-7.35E-01,1.71E-01,-6.94E-01,-7.24E-01,2.10E-01,-6.71E-01,-6.53E-01,2.26E-01,-6.51E-01,-5.83E-01,6.34E-01,-5.01E-01,-3.65E-01,6.46E-01,-4.82E-01,0.18,1.9,-1.53,-1.09,-0.3,0.94,-5.59E-01,3.94E-01,-5.95E-01,-3.53E-01,1.00E+00,2.68E-01,3.53E-01,5.00E-01,1.34E-01,-1.18E+00,-3.42E-01,-1.09E+00,-1.18E+00,-3.42E-01,-1.09E+00,-7.35E-01,1.71E-01,-6.94E-01,-7.24E-01,2.10E-01,-6.71E-01,-6.53E-01,2.26E-01,-6.51E-01,-5.83E-01,6.34E-01,-5.01E-01,-3.65E-01,6.46E-01,-4.82E-01,0.18,1.9,-1.53,-1.09,-0.3,0.94,-5.59E-01,3.94E-01,-5.95E-01,-3.53E-01,1.00E+00,2.68E-01,3.53E-01,5.00E-01,1.34E-01,-1.18E+00,-3.42E-01,-1.09E+00,-1.18E+00,-3.42E-01,-1.09E+00,-7.35E-01,1.71E-01,-6.94E-01,-7.24E-01,2.10E-01,-6.71E-01,-6.53E-01,2.26E-01,-6.51E-01,-5.83E-01,6.34E-01,-5.01E-01,-3.65E-01,6.46E-01,-4.82E-01,0.18,1.9,-1.53,-1.09,-0.3,0.94,-5.59E-01,3.94E-01,-5.95E-01,-3.53E-01,1.00E+00,2.68E-01,3.53E-01,5.00E-01,1.34E-01,-1.18E+00,-3.42E-01,-1.09E+00,-1.18E+00,-3.42E-01,-1.09E+00,-7.35E-01,1.71E-01,-6.94E-01,-7.24E-01,2.10E-01,-6.71E-01,-6.53E-01,2.26E-01,-6.51E-01,-5.83E-01,6.34E-01,-5.01E-01,-3.65E-01,6.46E-01,-4.82E-01
0.11,-1.69,0.27,0.11,1.39,-1.85,-7.57E-01,2.48E-01,-2.52E-01,-1.20E-01,-3.27E-01,8.70E-01,1.20E-01,3.27E-01,4.35E-01,-1.29E+00,-5.84E-01,-8.52E-01,-1.29E+00,-5.84E-01,-8.52E-01,-8.83E-01,-3.03E-01,-6.55E-01,-8.29E-01,2.49E-01,-5.80E-01,-7.63E-01,3.89E-01,-5.05E-01,-6.85E-01,4.71E-01,2.51E-01,-6.22E-01,5.02E-01,4.29E-01,0.11,-1.69,0.27,0.11,1.39,-1.85,-7.57E-01,2.48E-01,-2.52E-01,-1.20E-01,-3.27E-01,8.70E-01,1.20E-01,3.27E-01,4.35E-01,-1.29E+00,-5.84E-01,-8.52E-01,-1.29E+00,-5.84E-01,-8.52E-01,-8.83E-01,-3.03E-01,-6.55E-01,-8.29E-01,2.49E-01,-5.80E-01,-7.63E-01,3.89E-01,-5.05E-01,-6.85E-01,4.71E-01,2.51E-01,-6.22E-01,5.02E-01,4.29E-01,0.11,-1.69,0.27,0.11,1.39,-1.85,-7.57E-01,2.48E-01,-2.52E-01,-1.20E-01,-3.27E-01,8.70E-01,1.20E-01,3.27E-01,4.35E-01,-1.29E+00,-5.84E-01,-8.52E-01,-1.29E+00,-5.84E-01,-8.52E-01,-8.83E-01,-3.03E-01,-6.55E-01,-8.29E-01,2.49E-01,-5.80E-01,-7.63E-01,3.89E-01,-5.05E-01,-6.85E-01,4.71E-01,2.51E-01,-6.22E-01,5.02E-01,4.29E-01,0.11,-1.69,0.27,0.11,1.39,-1.85,-7.57E-01,2.48E-01,-2.52E-01,-1.20E-01,-3.27E-01,8.70E-01,1.20E-01,3.27E-01,4.35E-01,-1.29E+00,-5.84E-01,-8.52E-01,-1.29E+00,-5.84E-01,-8.52E-01,-8.83E-01,-3.03E-01,-6.55E-01,-8.29E-01,2.49E-01,-5.80E-01,-7.63E-01,3.89E-01,-5.05E-01,-6.85E-01,4.71E-01,2.51E-01,-6.22E-01,5.02E-01,4.29E-01
-0.43,1.9,1.7,1.85,1.64,0.58,-8.15E-01,3.50E-01,-4.47E-01,-4.72E-02,3.54E-02,4.71E-02,4.72E-02,3.54E-02,4.71E-02,-8.91E-01,3.04E-01,-7.61E-01,-8.91E-01,3.04E-01,-7.61E-01,-8.44E-01,3.23E-01,-5.13E-01,-8.37E-01,3.31E-01,-4.50E-01,-8.29E-01,3.42E-01,-4.30E-01,-8.17E-01,3.54E-01,-4.23E-01,-7.74E-01,3.81E-01,-4.15E-01,-0.43,1.9,1.7,1.85,1.64,0.58,-8.15E-01,3.50E-01,-4.47E-01,-4.72E-02,3.54E-02,4.71E-02,4.72E-02,3.54E-02,4.71E-02,-8.91E-01,3.04E-01,-7.61E-01,-8.91E-01,3.04E-01,-7.61E-01,-8.44E-01,3.23E-01,-5.13E-01,-8.37E-01,3.31E-01,-4.50E-01,-8.29E-01,3.42E-01,-4.30E-01,-8.17E-01,3.54E-01,-4.23E-01,-7.74E-01,3.81E-01,-4.15E-01,-0.43,1.9,1.7,1.85,1.64,0.58,-8.15E-01,3.50E-01,-4.47E-01,-4.72E-02,3.54E-02,4.71E-02,4.72E-02,3.54E-02,4.71E-02,-8.91E-01,3.04E-01,-7.61E-01,-8.91E-01,3.04E-01,-7.61E-01,-8.44E-01,3.23E-01,-5.13E-01,-8.37E-01,3.31E-01,-4.50E-01,-8.29E-01,3.42E-01,-4.30E-01,-8.17E-01,3.54E-01,-4.23E-01,-7.74E-01,3.81E-01,-4.15E-01,-0.43,1.9,1.7,1.85,1.64,0.58,-8.15E-01,3.50E-01,-4.47E-01,-4.72E-02,3.54E-02,4.71E-02,4.72E-02,3.54E-02,4.71E-02,-8.91E-01,3.04E-01,-7.61E-01,-8.91E-01,3.04E-01,-7.61E-01,-8.44E-01,3.23E-01,-5.13E-01,-8.37E-01,3.31E-01,-4.50E-01,-8.29E-01,3.42E-01,-4.30E-01,-8.17E-01,3.54E-01,-4.23E-01,-7.74E-01,3.81E-01,-4.15E-01
0.81,-0.44,-0.99,1.84,-0.37,-0.88,-8.21E-01,3.43E-01,-4.46E-01,2.44E-02,0.00E+00,1.88E-02,1.22E-02,9.43E-03,1.88E-02,-8.56E-01,3.11E-01,-5.09E-01,-8.56E-01,3.11E-01,-5.09E-01,-8.37E-01,3.31E-01,-4.70E-01,-8.29E-01,3.39E-01,-4.62E-01,-8.21E-01,3.42E-01,-4.46E-01,-8.13E-01,3.50E-01,-4.30E-01,-8.05E-01,3.54E-01,-4.23E-01,0.81,-0.44,-0.99,1.84,-0.37,-0.88,-8.21E-01,3.43E-01,-4.46E-01,2.44E-02,0.00E+00,1.88E-02,1.22E-02,9.43E-03,1.88E-02,-8.56E-01,3.11E-01,-5.09E-01,-8.56E-01,3.11E-01,-5.09E-01,-8.37E-01,3.31E-01,-4.70E-01,-8.29E-01,3.39E-01,-4.62E-01,-8.21E-01,3.42E-01,-4.46E-01,-8.13E-01,3.50E-01,-4.30E-01,-8.05E-01,3.54E-01,-4.23E-01,0.81,-0.44,-0.99,1.84,-0.37,-0.88,-8.21E-01,3.43E-01,-4.46E-01,2.44E-02,0.00E+00,1.88E-02,1.22E-02,9.43E-03,1.88E-02,-8.56E-01,3.11E-01,-5.09E-01,-8.56E-01,3.11E-01,-5.09E-01,-8.37E-01,3.31E-01,-4.70E-01,-8.29E-01,3.39E-01,-4.62E-01,-8.21E-01,3.42E-01,-4.46E-01,-8.13E-01,3.50E-01,-4.30E-01,-8.05E-01,3.54E-01,-4.23E-01,0.81,-0.44,-0.99,1.84,-0.37,-0.88,-8.21E-01,3.43E-01,-4.46E-01,2.44E-02,0.00E+00,1.88E-02,1.22E-02,9.43E-03,1.88E-02,-8.56E-01,3.11E-01,-5.09E-01,-8.56E-01,3.11E-01,-5.09E-01,-8.37E-01,3.31E-01,-4.70E-01,-8.29E-01,3.39E-01,-4.62E-01,-8.21E-01,3.42E-01,-4.46E-01,-8.13E-01,3.50E-01,-4.30E-01,-8.05E-01,3.54E-01,-4.23E-01
